"店舗販売業","ローソン　港白金店","東京都港区白金一丁目1番12号",,"03-6450-3280","株式会社レシオス","30港み生薬第41号","2018/8/15","35.646960","139.731836"
"店舗販売業","トモズ　白金プラザ店","東京都港区白金一丁目17番2号","白金プラザB-101","03-5793-4561","株式会社トモズ","3港み生薬第17号","2021/6/3","35.644257","139.734027"
"店舗販売業","白金癒淹","東京都港区白金台一丁目1番16号","S-SHIROKANEDAI 1階","03-5422-9425","株式会社パイロットメディカルケア","28港み生薬第13号","2016/5/16","35.639061","139.728710"
"店舗販売業","ナチュラルローソン　高輪台駅前店","東京都港区白金台二丁目26番10号","グリーンオーク高輪台1階","03-5421-7963","クオール株式会社","30港み生薬第51号","2018/10/1","35.631766","139.729948"
"店舗販売業","ツルハドラッグ　白金台店","東京都港区白金台三丁目15番6号","マスレンビル1階","03-5475-1321","株式会社ツルハ","3港み生薬第1号","2021/5/16","35.636660","139.724079"
"店舗販売業","ココカラファイン　白金台店","東京都港区白金台四丁目3番19号",,"03-5791-9285","株式会社ココカラファインヘルスケア","31港み生薬第68号","2020/3/1","35.639029","139.727802"
"店舗販売業","ミテミィドラッグ","東京都港区新橋一丁目4番5号","ヒューリックG10ビル6階","03-6263-8636","株式会社Ｌｉｎｃ’ｗｅｌｌ","3港み生薬第78号","2022/3/9","35.667902","139.759065"
"店舗販売業","ＧＩＮＺＡ１５１ドラックストア","東京都港区新橋一丁目5番1号","ステファニー銀座中央通ビルB1","03-6264-6910","株式会社永山","30港み生薬第85号","2018/12/26","35.667405","139.760676"
"店舗販売業","スギドラッグ　新橋駅前店","東京都港区新橋一丁目12番9号","新橋プレイス1階","03-6263-8992","株式会社スギ薬局","30港み生薬第31号","2018/7/2","35.667649","139.758848"
"店舗販売業","ドラッグセイムス新橋日比谷口店","東京都港区新橋二丁目6番2号","新橋アイマークビル1階","03-6811-2045","株式会社富士薬品","3港み生薬第8号","2021/5/17","35.667648","139.756942"
"店舗販売業","薬マツモトキヨシ　新橋駅前店","東京都港区新橋二丁目7番1号","ファロシティビル1階","03-3597-8830","新和観光株式会社","3港み生薬第54号","2022/1/5","35.667412","139.757660"
"店舗販売業","ミネドラッグ　新橋店","東京都港区新橋二丁目16番1号","ニュー新橋ビル112号","03-3500-1340","ミネ医薬品株式会社","28港み生薬第1号","2016/5/12","35.666423","139.757358"
